experiment_id,feature,k1,k2,dropout1,dropout2,batch_size,lr,test_acc,precision,recall,f1_score,final_train_loss,min_train_loss,training_time_sec,num_params,confusion_matrix_path,classification_report_path,learning_curve_path
546,GFCC,128,64,0.2,0.3,32,0.0001,70.03865979381443,0.6605258991244789,0.5524888786623715,0.5262151372451702,0.5705295595768336,0.5703753667908746,16.861314058303833,75202,Results/Tuning\cm_exp_546.csv,Results/Tuning\report_exp_546.csv,Results/Tuning\learning_curve_exp_546.csv
547,GFCC,128,64,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6222495561645877,0.622053305308024,13.43142056465149,75202,Results/Tuning\cm_exp_547.csv,Results/Tuning\report_exp_547.csv,Results/Tuning\learning_curve_exp_547.csv
548,GFCC,128,64,0.2,0.3,64,0.001,69.58762886597938,0.6769153225806452,0.5323055683387022,0.4829179042950883,0.5427925154086082,0.5427925154086082,13.450086116790771,75202,Results/Tuning\cm_exp_548.csv,Results/Tuning\report_exp_548.csv,Results/Tuning\learning_curve_exp_548.csv
549,GFCC,128,64,0.2,0.3,64,0.0001,69.71649484536083,0.6361893315018315,0.573001994170885,0.5665319705253149,0.5794192554168803,0.5794192554168803,13.201271772384644,75202,Results/Tuning\cm_exp_549.csv,Results/Tuning\report_exp_549.csv,Results/Tuning\learning_curve_exp_549.csv
550,GFCC,128,64,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6254471122087825,0.6241506070787022,25.30187726020813,75202,Results/Tuning\cm_exp_550.csv,Results/Tuning\report_exp_550.csv,Results/Tuning\learning_curve_exp_550.csv
551,GFCC,128,64,0.2,0.4,16,0.001,72.22938144329896,0.6756389131707267,0.6306066881423531,0.6385617295124264,0.5253793719984329,0.5253793719984329,25.068007946014404,75202,Results/Tuning\cm_exp_551.csv,Results/Tuning\report_exp_551.csv,Results/Tuning\learning_curve_exp_551.csv
552,GFCC,128,64,0.2,0.4,16,0.0001,66.81701030927834,0.626299619579459,0.6340044485350513,0.6288769124832438,0.5626216044593956,0.5626216044593956,24.052757740020752,75202,Results/Tuning\cm_exp_552.csv,Results/Tuning\report_exp_552.csv,Results/Tuning\learning_curve_exp_552.csv
553,GFCC,128,64,0.2,0.4,32,0.01,69.52319587628865,0.6403422993280288,0.6265876668200644,0.6311251472919635,0.549602448134809,0.549602448134809,16.926039218902588,75202,Results/Tuning\cm_exp_553.csv,Results/Tuning\report_exp_553.csv,Results/Tuning\learning_curve_exp_553.csv
554,GFCC,128,64,0.2,0.4,32,0.001,70.68298969072166,0.6975293193462498,0.5544830495474766,0.5245299737473429,0.5328774656798388,0.5328774656798388,16.91198492050171,75202,Results/Tuning\cm_exp_554.csv,Results/Tuning\report_exp_554.csv,Results/Tuning\learning_curve_exp_554.csv
555,GFCC,128,64,0.2,0.4,32,0.0001,69.52319587628865,0.6584040419299879,0.5361903666206473,0.49381870736549166,0.5711400259185482,0.5711400259185482,17.247220993041992,75202,Results/Tuning\cm_exp_555.csv,Results/Tuning\report_exp_555.csv,Results/Tuning\learning_curve_exp_555.csv
556,GFCC,128,64,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6264624201482342,0.6220131599774925,12.993817806243896,75202,Results/Tuning\cm_exp_556.csv,Results/Tuning\report_exp_556.csv,Results/Tuning\learning_curve_exp_556.csv
557,GFCC,128,64,0.2,0.4,64,0.001,68.87886597938144,0.6317041971220589,0.6180587513422304,0.6223412428718179,0.5427604791938617,0.5427604791938617,13.33949875831604,75202,Results/Tuning\cm_exp_557.csv,Results/Tuning\report_exp_557.csv,Results/Tuning\learning_curve_exp_557.csv
558,GFCC,128,64,0.2,0.4,64,0.0001,69.20103092783505,0.646921921921922,0.530019941708851,0.4821466465627967,0.5825211537140672,0.5825211537140672,13.34668493270874,75202,Results/Tuning\cm_exp_558.csv,Results/Tuning\report_exp_558.csv,Results/Tuning\learning_curve_exp_558.csv
559,GFCC,128,64,0.3,0.3,16,0.01,65.07731958762886,0.6378663086244096,0.658298818837245,0.6329496365207222,0.5459047998516218,0.5459047998516218,25.011087656021118,75202,Results/Tuning\cm_exp_559.csv,Results/Tuning\report_exp_559.csv,Results/Tuning\learning_curve_exp_559.csv
560,GFCC,128,64,0.3,0.3,16,0.001,71.32731958762886,0.6710755526821471,0.5913291915938027,0.589172533378542,0.5274754084222685,0.5274754084222685,24.553101301193237,75202,Results/Tuning\cm_exp_560.csv,Results/Tuning\report_exp_560.csv,Results/Tuning\learning_curve_exp_560.csv
561,GFCC,128,64,0.3,0.3,16,0.0001,69.45876288659794,0.653367068898404,0.5362632305568339,0.4947916666666667,0.5722436877447092,0.5722436877447092,25.19825530052185,75202,Results/Tuning\cm_exp_561.csv,Results/Tuning\report_exp_561.csv,Results/Tuning\learning_curve_exp_561.csv
562,GFCC,128,64,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6255088728827399,0.6235522212208928,17.253835439682007,75202,Results/Tuning\cm_exp_562.csv,Results/Tuning\report_exp_562.csv,Results/Tuning\learning_curve_exp_562.csv
563,GFCC,128,64,0.3,0.3,32,0.001,70.61855670103093,0.651009426513165,0.6188142353121644,0.625037352576533,0.5423115975147969,0.541760977216669,16.948760986328125,75202,Results/Tuning\cm_exp_563.csv,Results/Tuning\report_exp_563.csv,Results/Tuning\learning_curve_exp_563.csv
564,GFCC,128,64,0.3,0.3,32,0.0001,70.16752577319588,0.6560767590618337,0.5610561435803038,0.5427390375563402,0.5721778107656015,0.570821417827864,17.451845407485962,75202,Results/Tuning\cm_exp_564.csv,Results/Tuning\report_exp_564.csv,Results/Tuning\learning_curve_exp_564.csv
565,GFCC,128,64,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6219941710913053,0.6218475904515994,13.443288564682007,75202,Results/Tuning\cm_exp_565.csv,Results/Tuning\report_exp_565.csv,Results/Tuning\learning_curve_exp_565.csv
566,GFCC,128,64,0.3,0.3,64,0.001,67.46134020618557,0.6263648632069685,0.6283747507286395,0.6272947531854896,0.5439630657114009,0.5439630657114009,13.28489065170288,75202,Results/Tuning\cm_exp_566.csv,Results/Tuning\report_exp_566.csv,Results/Tuning\learning_curve_exp_566.csv
567,GFCC,128,64,0.3,0.3,64,0.0001,69.26546391752578,0.6557084475712587,0.5288579536738763,0.47817370948607824,0.5836996429709977,0.5812230831192385,13.227088451385498,75202,Results/Tuning\cm_exp_567.csv,Results/Tuning\report_exp_567.csv,Results/Tuning\learning_curve_exp_567.csv
568,GFCC,128,64,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6252311114373246,0.6242052171288467,24.412830114364624,75202,Results/Tuning\cm_exp_568.csv,Results/Tuning\report_exp_568.csv,Results/Tuning\learning_curve_exp_568.csv
569,GFCC,128,64,0.3,0.4,16,0.001,71.00515463917526,0.657531572591994,0.6330802270286854,0.639648564476283,0.5343247601171819,0.531295374237748,24.232967376708984,75202,Results/Tuning\cm_exp_569.csv,Results/Tuning\report_exp_569.csv,Results/Tuning\learning_curve_exp_569.csv
570,GFCC,128,64,0.3,0.4,16,0.0001,68.87886597938144,0.6276641841570751,0.5271168890934192,0.47888290340004963,0.5716320748736219,0.5708683180776715,24.825103282928467,75202,Results/Tuning\cm_exp_570.csv,Results/Tuning\report_exp_570.csv,Results/Tuning\learning_curve_exp_570.csv
571,GFCC,128,64,0.3,0.4,32,0.01,70.10309278350515,0.6483576063927398,0.5682083141586133,0.5564916844654334,0.561367302166449,0.5536408501702386,16.55070972442627,75202,Results/Tuning\cm_exp_571.csv,Results/Tuning\report_exp_571.csv,Results/Tuning\learning_curve_exp_571.csv
572,GFCC,128,64,0.3,0.4,32,0.001,71.58505154639175,0.7024296510278301,0.5752454364166283,0.560352652117358,0.5411002096292135,0.5375582406649718,17.1365807056427,75202,Results/Tuning\cm_exp_572.csv,Results/Tuning\report_exp_572.csv,Results/Tuning\learning_curve_exp_572.csv
573,GFCC,128,64,0.3,0.4,32,0.0001,68.55670103092784,0.6389185977421272,0.5089660990949532,0.43108333458528014,0.5748463814323013,0.5735405134188162,17.51770544052124,75202,Results/Tuning\cm_exp_573.csv,Results/Tuning\report_exp_573.csv,Results/Tuning\learning_curve_exp_573.csv
574,GFCC,128,64,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6262905213140673,0.6217022858640199,13.528419971466064,75202,Results/Tuning\cm_exp_574.csv,Results/Tuning\report_exp_574.csv,Results/Tuning\learning_curve_exp_574.csv
575,GFCC,128,64,0.3,0.4,64,0.001,69.78092783505154,0.637089353025608,0.5979789845068262,0.6014924433421752,0.554180065149902,0.554180065149902,13.234269380569458,75202,Results/Tuning\cm_exp_575.csv,Results/Tuning\report_exp_575.csv,Results/Tuning\learning_curve_exp_575.csv
576,GFCC,128,64,0.3,0.4,64,0.0001,68.49226804123711,0.6198958188941336,0.5945352047860102,0.5982090813362324,0.5867088081375245,0.5830489791208698,13.387044429779053,75202,Results/Tuning\cm_exp_576.csv,Results/Tuning\report_exp_576.csv,Results/Tuning\learning_curve_exp_576.csv
577,GFCC,128,128,0.2,0.3,16,0.01,69.84536082474226,0.6377400110292275,0.5842920693357877,0.5832476498237368,0.5498216497865795,0.5498216497865795,24.757373332977295,149122,Results/Tuning\cm_exp_577.csv,Results/Tuning\report_exp_577.csv,Results/Tuning\learning_curve_exp_577.csv
578,GFCC,128,128,0.2,0.3,16,0.001,70.94072164948454,0.702836739395136,0.5590926522472772,0.5323299117579654,0.5211476289079118,0.5211476289079118,23.783732414245605,149122,Results/Tuning\cm_exp_578.csv,Results/Tuning\report_exp_578.csv,Results/Tuning\learning_curve_exp_578.csv
579,GFCC,128,128,0.2,0.3,16,0.0001,69.9742268041237,0.6403231788079471,0.6015723270440252,0.6056833175221085,0.5536773611859578,0.5536773611859578,24.049384117126465,149122,Results/Tuning\cm_exp_579.csv,Results/Tuning\report_exp_579.csv,Results/Tuning\learning_curve_exp_579.csv
580,GFCC,128,128,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237414680622719,0.6235436948570046,16.97775673866272,149122,Results/Tuning\cm_exp_580.csv,Results/Tuning\report_exp_580.csv,Results/Tuning\learning_curve_exp_580.csv
581,GFCC,128,128,0.2,0.3,32,0.001,71.1340206185567,0.6585965343492688,0.6187758858720662,0.6252113016179667,0.5278761026021597,0.5278761026021597,17.117896795272827,149122,Results/Tuning\cm_exp_581.csv,Results/Tuning\report_exp_581.csv,Results/Tuning\learning_curve_exp_581.csv
582,GFCC,128,128,0.2,0.3,32,0.0001,69.39432989690721,0.6292444139094047,0.5793564963951526,0.5774096449427021,0.5737140280169409,0.5695414298289531,16.930965662002563,149122,Results/Tuning\cm_exp_582.csv,Results/Tuning\report_exp_582.csv,Results/Tuning\learning_curve_exp_582.csv
583,GFCC,128,128,0.2,0.3,64,0.01,69.26546391752578,0.6329125801944825,0.6099976990335941,0.6150054995202546,0.5548266880614783,0.5441622862251856,13.643944025039673,149122,Results/Tuning\cm_exp_583.csv,Results/Tuning\report_exp_583.csv,Results/Tuning\learning_curve_exp_583.csv
584,GFCC,128,128,0.2,0.3,64,0.001,70.94072164948454,0.6583248754742907,0.5972119957048627,0.5987615786719129,0.5454147964395503,0.5435548469584476,13.791311025619507,149122,Results/Tuning\cm_exp_584.csv,Results/Tuning\report_exp_584.csv,Results/Tuning\learning_curve_exp_584.csv
585,GFCC,128,128,0.2,0.3,64,0.0001,68.87886597938144,0.667419566923289,0.5151365240067495,0.4446725334348745,0.5771658936495422,0.5758918379583666,13.430036067962646,149122,Results/Tuning\cm_exp_585.csv,Results/Tuning\report_exp_585.csv,Results/Tuning\learning_curve_exp_585.csv
586,GFCC,128,128,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6254339538777101,0.6240924512790794,24.585466623306274,149122,Results/Tuning\cm_exp_586.csv,Results/Tuning\report_exp_586.csv,Results/Tuning\learning_curve_exp_586.csv
587,GFCC,128,128,0.2,0.4,16,0.001,72.10051546391753,0.6748448711936176,0.6236731093726031,0.6308446151015016,0.5194183998314669,0.5192375584508022,25.178916454315186,149122,Results/Tuning\cm_exp_587.csv,Results/Tuning\report_exp_587.csv,Results/Tuning\learning_curve_exp_587.csv
588,GFCC,128,128,0.2,0.4,16,0.0001,70.61855670103093,0.664727011494253,0.5703482129160914,0.5573214303585905,0.5552117261621687,0.5552117261621687,24.979015350341797,149122,Results/Tuning\cm_exp_588.csv,Results/Tuning\report_exp_588.csv,Results/Tuning\learning_curve_exp_588.csv
589,GFCC,128,128,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6256996359374072,0.6235215164519645,17.370628118515015,149122,Results/Tuning\cm_exp_589.csv,Results/Tuning\report_exp_589.csv,Results/Tuning\learning_curve_exp_589.csv
590,GFCC,128,128,0.2,0.4,32,0.001,71.06958762886599,0.6576031101681404,0.6232052462034054,0.6299422382173027,0.5356080519186484,0.5356080519186484,17.131205797195435,149122,Results/Tuning\cm_exp_590.csv,Results/Tuning\report_exp_590.csv,Results/Tuning\learning_curve_exp_590.csv
591,GFCC,128,128,0.2,0.4,32,0.0001,69.0721649484536,0.6244074340609758,0.5835327504218438,0.5840322339282643,0.56947914329735,0.56947914329735,16.70119619369507,149122,Results/Tuning\cm_exp_591.csv,Results/Tuning\report_exp_591.csv,Results/Tuning\learning_curve_exp_591.csv
592,GFCC,128,128,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6309072554752391,0.6218031356411595,13.395790815353394,149122,Results/Tuning\cm_exp_592.csv,Results/Tuning\report_exp_592.csv,Results/Tuning\learning_curve_exp_592.csv
593,GFCC,128,128,0.2,0.4,64,0.001,68.04123711340206,0.6341624016042621,0.637521092192054,0.635647643281231,0.5515410608501845,0.5418710997027736,13.595809936523438,149122,Results/Tuning\cm_exp_593.csv,Results/Tuning\report_exp_593.csv,Results/Tuning\learning_curve_exp_593.csv
594,GFCC,128,128,0.2,0.4,64,0.0001,70.2963917525773,0.6630884236388823,0.5598212916091425,0.5393202792646092,0.5819649494463398,0.5750659793935796,13.417990446090698,149122,Results/Tuning\cm_exp_594.csv,Results/Tuning\report_exp_594.csv,Results/Tuning\learning_curve_exp_594.csv
595,GFCC,128,128,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6247016320706706,0.6242621986846614,24.453510999679565,149122,Results/Tuning\cm_exp_595.csv,Results/Tuning\report_exp_595.csv,Results/Tuning\learning_curve_exp_595.csv
596,GFCC,128,128,0.3,0.3,16,0.001,72.10051546391753,0.6836791425939881,0.6051579996932045,0.6073477968470545,0.5199448482453984,0.5199448482453984,24.735288381576538,149122,Results/Tuning\cm_exp_596.csv,Results/Tuning\report_exp_596.csv,Results/Tuning\learning_curve_exp_596.csv
597,GFCC,128,128,0.3,0.3,16,0.0001,70.4896907216495,0.6565573113018368,0.5748504371836172,0.5659987055964636,0.5609936401611422,0.5588820781003492,23.970865488052368,149122,Results/Tuning\cm_exp_597.csv,Results/Tuning\report_exp_597.csv,Results/Tuning\learning_curve_exp_597.csv
598,GFCC,128,128,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6255373685746579,0.623360737272211,17.37266993522644,149122,Results/Tuning\cm_exp_598.csv,Results/Tuning\report_exp_598.csv,Results/Tuning\learning_curve_exp_598.csv
599,GFCC,128,128,0.3,0.3,32,0.001,72.80927835051546,0.6884057971014492,0.627228102469704,0.6349350742009132,0.5266243301533364,0.5245677923834001,17.01865267753601,149122,Results/Tuning\cm_exp_599.csv,Results/Tuning\report_exp_599.csv,Results/Tuning\learning_curve_exp_599.csv
600,GFCC,128,128,0.3,0.3,32,0.0001,70.16752577319588,0.656625489485674,0.5605115815309096,0.5416704139200097,0.5696819833807043,0.5681166059262044,17.239187240600586,149122,Results/Tuning\cm_exp_600.csv,Results/Tuning\report_exp_600.csv,Results/Tuning\learning_curve_exp_600.csv
601,GFCC,128,128,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6223975932726296,0.6218403603440972,13.66527247428894,149122,Results/Tuning\cm_exp_601.csv,Results/Tuning\report_exp_601.csv,Results/Tuning\learning_curve_exp_601.csv
602,GFCC,128,128,0.3,0.3,64,0.001,70.68298969072166,0.6525101251596575,0.5991371375977911,0.6018257734022369,0.541792792658652,0.541792792658652,13.854370832443237,149122,Results/Tuning\cm_exp_602.csv,Results/Tuning\report_exp_602.csv,Results/Tuning\learning_curve_exp_602.csv
603,GFCC,128,128,0.3,0.3,64,0.0001,69.52319587628865,0.6762927290519071,0.5307447461267065,0.4796239888906453,0.5783675216859386,0.5759621550959926,13.409965515136719,149122,Results/Tuning\cm_exp_603.csv,Results/Tuning\report_exp_603.csv,Results/Tuning\learning_curve_exp_603.csv
604,GFCC,128,128,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6256917455816656,0.6242309256297786,23.973482847213745,149122,Results/Tuning\cm_exp_604.csv,Results/Tuning\report_exp_604.csv,Results/Tuning\learning_curve_exp_604.csv
605,GFCC,128,128,0.3,0.4,16,0.001,70.42525773195877,0.6566911653770717,0.6533402362325511,0.6548830381733752,0.524790397221803,0.524790397221803,24.498286485671997,149122,Results/Tuning\cm_exp_605.csv,Results/Tuning\report_exp_605.csv,Results/Tuning\learning_curve_exp_605.csv
606,GFCC,128,128,0.3,0.4,16,0.0001,70.55412371134021,0.6674876847290641,0.5655200184077313,0.5486646655793682,0.5605709075443144,0.5605709075443144,23.9303035736084,149122,Results/Tuning\cm_exp_606.csv,Results/Tuning\report_exp_606.csv,Results/Tuning\learning_curve_exp_606.csv
607,GFCC,128,128,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6275000733298224,0.6230669079600154,17.183111906051636,149122,Results/Tuning\cm_exp_607.csv,Results/Tuning\report_exp_607.csv,Results/Tuning\learning_curve_exp_607.csv
608,GFCC,128,128,0.3,0.4,32,0.001,70.23195876288659,0.6458901515151515,0.6181622948304955,0.6240909281550141,0.5400125431047903,0.5400125431047903,16.79593586921692,149122,Results/Tuning\cm_exp_608.csv,Results/Tuning\report_exp_608.csv,Results/Tuning\learning_curve_exp_608.csv
609,GFCC,128,128,0.3,0.4,32,0.0001,67.65463917525774,0.6217985657574594,0.616720355882804,0.6188127725198249,0.570891368228036,0.5697834904129441,17.5578293800354,149122,Results/Tuning\cm_exp_609.csv,Results/Tuning\report_exp_609.csv,Results/Tuning\learning_curve_exp_609.csv
610,GFCC,128,128,0.3,0.4,64,0.01,69.78092783505154,0.687822668253065,0.534809786777113,0.4869255131005675,0.549171692902042,0.549171692902042,13.474450826644897,149122,Results/Tuning\cm_exp_610.csv,Results/Tuning\report_exp_610.csv,Results/Tuning\learning_curve_exp_610.csv
611,GFCC,128,128,0.3,0.4,64,0.001,70.55412371134021,0.6509423425938852,0.5932926829268292,0.5941810400318126,0.5485448202779216,0.544297900251163,13.635618209838867,149122,Results/Tuning\cm_exp_611.csv,Results/Tuning\report_exp_611.csv,Results/Tuning\learning_curve_exp_611.csv
612,GFCC,128,128,0.3,0.4,64,0.0001,67.78350515463917,0.6165277777777778,0.6029605767755791,0.6067110502031318,0.5788037735287861,0.5777024229367574,13.729580879211426,149122,Results/Tuning\cm_exp_612.csv,Results/Tuning\report_exp_612.csv,Results/Tuning\learning_curve_exp_612.csv
613,GFCC,128,256,0.2,0.3,16,0.01,68.68556701030928,0.6401537194204914,0.6422380733241295,0.6411284106674888,0.5424873025275181,0.5424873025275181,24.889005422592163,296962,Results/Tuning\cm_exp_613.csv,Results/Tuning\report_exp_613.csv,Results/Tuning\learning_curve_exp_613.csv
614,GFCC,128,256,0.2,0.3,16,0.001,72.29381443298969,0.6928201547681387,0.6016720355882804,0.6018062397372742,0.5147184454974766,0.5147184454974766,25.27342963218689,296962,Results/Tuning\cm_exp_614.csv,Results/Tuning\report_exp_614.csv,Results/Tuning\learning_curve_exp_614.csv
615,GFCC,128,256,0.2,0.3,16,0.0001,70.61855670103093,0.6683606683606684,0.567080840619727,0.5512175324675325,0.5542066505930934,0.5542066505930934,24.06822896003723,296962,Results/Tuning\cm_exp_615.csv,Results/Tuning\report_exp_615.csv,Results/Tuning\learning_curve_exp_615.csv
616,GFCC,128,256,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237647899099299,0.6230340379315453,16.947131156921387,296962,Results/Tuning\cm_exp_616.csv,Results/Tuning\report_exp_616.csv,Results/Tuning\learning_curve_exp_616.csv
